ID,Species,TotalLength,Weight
144,Stolothrissa tanganicae,63,1.49
144,Stolothrissa tanganicae,71,2.28
144,Stolothrissa tanganicae,67,1.8
144,Stolothrissa tanganicae,70,2.17
144,Stolothrissa tanganicae,72,2.2
144,Stolothrissa tanganicae,70,2.19
144,Stolothrissa tanganicae,64,1.48
144,Stolothrissa tanganicae,69,1.94
144,Stolothrissa tanganicae,75,2.76
144,Stolothrissa tanganicae,67,1.77
144,Stolothrissa tanganicae,67,1.85
144,Stolothrissa tanganicae,69,2
144,Stolothrissa tanganicae,67,1.78
144,Stolothrissa tanganicae,67,1.84
144,Stolothrissa tanganicae,72,2.2
144,Stolothrissa tanganicae,72,2.15
144,Stolothrissa tanganicae,74,2.39
144,Stolothrissa tanganicae,66,1.78
144,Stolothrissa tanganicae,67,1.8
144,Stolothrissa tanganicae,70,2.16
144,Stolothrissa tanganicae,64,1.57
144,Stolothrissa tanganicae,72,2.25
144,Stolothrissa tanganicae,73,2.18
144,Stolothrissa tanganicae,71,2.18
144,Stolothrissa tanganicae,72,2.5
144,Stolothrissa tanganicae,68,1.86
144,Stolothrissa tanganicae,70,1.97
144,Stolothrissa tanganicae,69,1.94
144,Stolothrissa tanganicae,70,2.18
144,Stolothrissa tanganicae,70,2.06
144,Stolothrissa tanganicae,65,1.71
144,Stolothrissa tanganicae,65,1.48
144,Stolothrissa tanganicae,64,1.61
144,Stolothrissa tanganicae,64,1.46
144,Stolothrissa tanganicae,69,1.85
144,Stolothrissa tanganicae,65,1.72
144,Stolothrissa tanganicae,73,2.25
144,Stolothrissa tanganicae,65,1.27
144,Stolothrissa tanganicae,70,2.13
144,Stolothrissa tanganicae,70,1.95
144,Stolothrissa tanganicae,65,1.74
144,Stolothrissa tanganicae,67,1.63
144,Stolothrissa tanganicae,69,1.93
144,Stolothrissa tanganicae,70,1.96
144,Stolothrissa tanganicae,70,2.05
144,Stolothrissa tanganicae,70,1.96
144,Stolothrissa tanganicae,67,1.69
145,Stolothrissa tanganicae,80,3.15
145,Stolothrissa tanganicae,70,2.15
145,Stolothrissa tanganicae,66,1.75
145,Stolothrissa tanganicae,67,1.91
145,Stolothrissa tanganicae,68,1.71
145,Stolothrissa tanganicae,67,1.84
145,Stolothrissa tanganicae,67,1.82
145,Stolothrissa tanganicae,75,2.56
145,Stolothrissa tanganicae,70,2.08
145,Stolothrissa tanganicae,69,1.93
145,Stolothrissa tanganicae,68,1.93
145,Stolothrissa tanganicae,69,2.03
145,Stolothrissa tanganicae,74,2.28
145,Stolothrissa tanganicae,69,1.87
145,Stolothrissa tanganicae,69,1.84
145,Stolothrissa tanganicae,71,2.24
145,Stolothrissa tanganicae,70,2.19
145,Stolothrissa tanganicae,70,2.02
145,Stolothrissa tanganicae,72,2.29
145,Stolothrissa tanganicae,65,1.67
145,Stolothrissa tanganicae,64,1.52
145,Stolothrissa tanganicae,70,2.07
145,Stolothrissa tanganicae,70,2.03
145,Stolothrissa tanganicae,64,1.41
145,Stolothrissa tanganicae,64,1.43
145,Stolothrissa tanganicae,70,2.13
145,Stolothrissa tanganicae,66,1.76
145,Stolothrissa tanganicae,70,2.02
145,Stolothrissa tanganicae,71,2.26
145,Stolothrissa tanganicae,67,1.83
145,Stolothrissa tanganicae,70,2.1
145,Stolothrissa tanganicae,69,1.81
145,Stolothrissa tanganicae,70,1.98
145,Stolothrissa tanganicae,65,1.7
145,Stolothrissa tanganicae,63,2.43
145,Stolothrissa tanganicae,67,1.71
145,Stolothrissa tanganicae,73,2.35
145,Stolothrissa tanganicae,64,1.43
145,Stolothrissa tanganicae,68,1.77
145,Stolothrissa tanganicae,74,2.34
145,Stolothrissa tanganicae,73,2.25
145,Stolothrissa tanganicae,67,1.86
145,Stolothrissa tanganicae,64,1.69
145,Stolothrissa tanganicae,69,1.98
145,Stolothrissa tanganicae,71,2.07
145,Stolothrissa tanganicae,70,2.16
145,Stolothrissa tanganicae,64,1.53
145,Stolothrissa tanganicae,64,1.56
145,Stolothrissa tanganicae,69,1.75
145,Stolothrissa tanganicae,71,2.21
146,Stolothrissa tanganicae,60,1.32
146,Stolothrissa tanganicae,60,1.3
146,Stolothrissa tanganicae,61,1.34
146,Stolothrissa tanganicae,63,1.37
146,Stolothrissa tanganicae,58,1.18
146,Stolothrissa tanganicae,62,1.32
146,Stolothrissa tanganicae,63,1.41
146,Stolothrissa tanganicae,61,1.36
146,Stolothrissa tanganicae,57,1.02
146,Stolothrissa tanganicae,55,1.01
146,Stolothrissa tanganicae,58,1.18
146,Stolothrissa tanganicae,62,1.47
146,Stolothrissa tanganicae,57,1.03
146,Stolothrissa tanganicae,60,1.21
146,Stolothrissa tanganicae,63,1.45
146,Stolothrissa tanganicae,59,1.18
146,Stolothrissa tanganicae,61,1.39
146,Stolothrissa tanganicae,65,1.69
146,Stolothrissa tanganicae,60,1.21
146,Stolothrissa tanganicae,67,1.95
146,Stolothrissa tanganicae,57,1.75
146,Stolothrissa tanganicae,57,1.1
146,Stolothrissa tanganicae,60,1.32
146,Stolothrissa tanganicae,63,1.14
146,Stolothrissa tanganicae,60,1.12
146,Stolothrissa tanganicae,65,1.71
146,Stolothrissa tanganicae,60,1.25
146,Stolothrissa tanganicae,66,1.63
146,Stolothrissa tanganicae,65,1.15
146,Stolothrissa tanganicae,63,1.4
146,Stolothrissa tanganicae,58,1.11
146,Stolothrissa tanganicae,62,1.6
146,Stolothrissa tanganicae,62,1.44
146,Stolothrissa tanganicae,57,1.09
146,Stolothrissa tanganicae,62,1.42
146,Stolothrissa tanganicae,64,1.61
146,Stolothrissa tanganicae,62,1.32
146,Stolothrissa tanganicae,59,1.23
146,Stolothrissa tanganicae,57,1.01
146,Stolothrissa tanganicae,61,1.4
146,Stolothrissa tanganicae,61,1.31
146,Stolothrissa tanganicae,59,1.23
146,Stolothrissa tanganicae,56,1.03
146,Stolothrissa tanganicae,102,7.76
146,Stolothrissa tanganicae,65,1.56
146,Stolothrissa tanganicae,64,1.43
146,Stolothrissa tanganicae,60,1.39
146,Stolothrissa tanganicae,64,1.56
146,Stolothrissa tanganicae,61,1.38
146,Stolothrissa tanganicae,61,1.37
146,Limnothrissa miodon,114,9.98
147,Stolothrissa tanganicae,59,1.32
147,Stolothrissa tanganicae,60,1.31
147,Stolothrissa tanganicae,60,1.25
147,Stolothrissa tanganicae,65,1.74
147,Stolothrissa tanganicae,59,1.24
147,Stolothrissa tanganicae,63,1.57
147,Stolothrissa tanganicae,70,2.17
147,Stolothrissa tanganicae,67,1.94
147,Stolothrissa tanganicae,60,1.34
147,Stolothrissa tanganicae,62,1.54
147,Stolothrissa tanganicae,61,1.44
147,Stolothrissa tanganicae,60,1.31
147,Stolothrissa tanganicae,59,1.36
147,Stolothrissa tanganicae,59,1.26
147,Stolothrissa tanganicae,85,3.89
147,Stolothrissa tanganicae,60,1.37
147,Stolothrissa tanganicae,60,1.33
147,Stolothrissa tanganicae,61,1.5
147,Stolothrissa tanganicae,61,1.5
147,Stolothrissa tanganicae,70,2.38
147,Stolothrissa tanganicae,60,1.3
147,Stolothrissa tanganicae,59,1.3
147,Stolothrissa tanganicae,58,1.19
147,Stolothrissa tanganicae,61,1.48
147,Stolothrissa tanganicae,64,1.69
147,Stolothrissa tanganicae,73,2.44
147,Stolothrissa tanganicae,60,1.24
147,Stolothrissa tanganicae,57,1.06
147,Stolothrissa tanganicae,63,1.56
147,Stolothrissa tanganicae,59,1.23
147,Stolothrissa tanganicae,56,1.09
147,Stolothrissa tanganicae,62,1.47
147,Stolothrissa tanganicae,60,1.3
147,Stolothrissa tanganicae,62,1.53
147,Stolothrissa tanganicae,62,1.52
147,Stolothrissa tanganicae,55,0.97
147,Stolothrissa tanganicae,57,1.14
147,Stolothrissa tanganicae,69,2.03
147,Stolothrissa tanganicae,62,1.55
147,Stolothrissa tanganicae,62,1.46
147,Stolothrissa tanganicae,65,1.73
147,Stolothrissa tanganicae,63,1.62
147,Stolothrissa tanganicae,55,1.12
147,Stolothrissa tanganicae,60,1.4
147,Stolothrissa tanganicae,71,2.17
147,Stolothrissa tanganicae,62,1.4
147,Stolothrissa tanganicae,58,1.18
147,Stolothrissa tanganicae,61,1.39
147,Stolothrissa tanganicae,60,1.3
147,Stolothrissa tanganicae,60,1.35
148,Stolothrissa tanganicae,64,1.47
148,Stolothrissa tanganicae,69,1.92
148,Stolothrissa tanganicae,60,1.38
148,Stolothrissa tanganicae,62,1.3
148,Stolothrissa tanganicae,61,1.48
148,Stolothrissa tanganicae,62,1.39
148,Stolothrissa tanganicae,67,1.93
148,Stolothrissa tanganicae,65,1.68
148,Stolothrissa tanganicae,66,1.69
148,Stolothrissa tanganicae,66,1.54
148,Stolothrissa tanganicae,65,1.57
148,Stolothrissa tanganicae,54,0.88
148,Stolothrissa tanganicae,72,2.35
148,Stolothrissa tanganicae,61,1.3
148,Stolothrissa tanganicae,64,1.47
148,Stolothrissa tanganicae,61,1.39
148,Stolothrissa tanganicae,65,1.54
148,Stolothrissa tanganicae,85,3.42
148,Stolothrissa tanganicae,63,1.38
148,Stolothrissa tanganicae,60,1.27
148,Stolothrissa tanganicae,56,0.98
148,Stolothrissa tanganicae,68,1.9
148,Stolothrissa tanganicae,66,1.7
148,Stolothrissa tanganicae,66,1.7
148,Stolothrissa tanganicae,66,1.64
148,Stolothrissa tanganicae,65,1.58
148,Stolothrissa tanganicae,65,1.6
148,Stolothrissa tanganicae,65,1.48
148,Stolothrissa tanganicae,71,2.24
148,Stolothrissa tanganicae,62,1.36
148,Stolothrissa tanganicae,59,1.23
148,Stolothrissa tanganicae,67,1.74
148,Stolothrissa tanganicae,64,1.43
148,Stolothrissa tanganicae,65,1.75
148,Stolothrissa tanganicae,63,1.4
148,Stolothrissa tanganicae,66,1.73
148,Stolothrissa tanganicae,63,1.4
148,Stolothrissa tanganicae,61,1.3
148,Stolothrissa tanganicae,65,1.62
148,Stolothrissa tanganicae,60,1.4
148,Stolothrissa tanganicae,63,1.43
148,Stolothrissa tanganicae,64,1.51
148,Stolothrissa tanganicae,61,1.48
148,Stolothrissa tanganicae,57,1.14
148,Stolothrissa tanganicae,67,1.85
148,Stolothrissa tanganicae,61,1.42
148,Stolothrissa tanganicae,63,1.35
148,Stolothrissa tanganicae,68,1.75
148,Stolothrissa tanganicae,69,1.91
148,Stolothrissa tanganicae,66,1.58
150,Stolothrissa tanganicae,62,1.41
150,Stolothrissa tanganicae,69,1.92
150,Stolothrissa tanganicae,61,1.51
150,Stolothrissa tanganicae,62,1.42
150,Stolothrissa tanganicae,65,1.74
150,Stolothrissa tanganicae,66,1.66
150,Stolothrissa tanganicae,64,1.52
150,Stolothrissa tanganicae,60,1.44
150,Stolothrissa tanganicae,58,1.23
150,Stolothrissa tanganicae,62,1.44
150,Stolothrissa tanganicae,63,1.39
150,Stolothrissa tanganicae,61,1.37
150,Stolothrissa tanganicae,66,1.77
150,Stolothrissa tanganicae,62,1.34
150,Stolothrissa tanganicae,66,1.87
150,Stolothrissa tanganicae,61,1.33
150,Stolothrissa tanganicae,60,1.43
150,Stolothrissa tanganicae,63,1.47
150,Stolothrissa tanganicae,56,1.03
150,Stolothrissa tanganicae,58,1.1
150,Stolothrissa tanganicae,66,1.84
150,Stolothrissa tanganicae,60,1.35
150,Stolothrissa tanganicae,60,1.35
150,Stolothrissa tanganicae,65,1.63
150,Stolothrissa tanganicae,62,1.39
150,Stolothrissa tanganicae,65,1.59
150,Stolothrissa tanganicae,62,1.58
150,Stolothrissa tanganicae,59,1.14
150,Stolothrissa tanganicae,61,1.29
150,Stolothrissa tanganicae,62,1.45
150,Stolothrissa tanganicae,60,1.34
150,Stolothrissa tanganicae,59,1.16
150,Stolothrissa tanganicae,62,1.48
150,Stolothrissa tanganicae,64,1.61
150,Stolothrissa tanganicae,57,1.18
150,Stolothrissa tanganicae,65,1.59
150,Stolothrissa tanganicae,60,1.28
150,Stolothrissa tanganicae,61,1.29
150,Stolothrissa tanganicae,66,1.62
150,Stolothrissa tanganicae,68,1.86
150,Stolothrissa tanganicae,61,1.36
150,Stolothrissa tanganicae,62,1.46
150,Stolothrissa tanganicae,62,1.47
150,Stolothrissa tanganicae,60,1.38
150,Stolothrissa tanganicae,70,1.97
150,Stolothrissa tanganicae,67,1.79
150,Stolothrissa tanganicae,57,1.1
150,Stolothrissa tanganicae,62,1.48
150,Stolothrissa tanganicae,61,1.36
150,Stolothrissa tanganicae,63,1.58
151,Stolothrissa tanganicae,69,1.97
151,Stolothrissa tanganicae,72,2.18
151,Stolothrissa tanganicae,80,3.1
151,Stolothrissa tanganicae,70,2.03
151,Stolothrissa tanganicae,76,2.7
151,Stolothrissa tanganicae,71,2.33
151,Stolothrissa tanganicae,75,2.4
151,Stolothrissa tanganicae,70,2.09
151,Stolothrissa tanganicae,69,1.93
151,Stolothrissa tanganicae,73,2.4
151,Stolothrissa tanganicae,74,2.55
151,Stolothrissa tanganicae,74,2.32
151,Stolothrissa tanganicae,75,2.64
151,Stolothrissa tanganicae,76,2.76
151,Stolothrissa tanganicae,83,3.45
151,Stolothrissa tanganicae,73,2.48
151,Stolothrissa tanganicae,74,2.32
151,Stolothrissa tanganicae,68,1.81
151,Stolothrissa tanganicae,70,2.11
151,Stolothrissa tanganicae,73,2.34
151,Stolothrissa tanganicae,72,2.1
151,Stolothrissa tanganicae,73,2.22
151,Stolothrissa tanganicae,72,2.36
151,Stolothrissa tanganicae,68,1.95
151,Stolothrissa tanganicae,71,2.04
151,Stolothrissa tanganicae,72,2.29
151,Stolothrissa tanganicae,75,2.43
151,Stolothrissa tanganicae,75,2.43
151,Stolothrissa tanganicae,72,2.37
151,Stolothrissa tanganicae,73,2.29
151,Stolothrissa tanganicae,67,1.69
151,Stolothrissa tanganicae,71,2.38
151,Stolothrissa tanganicae,66,1.83
151,Stolothrissa tanganicae,70,2.05
151,Stolothrissa tanganicae,71,2.17
151,Stolothrissa tanganicae,73,2.31
151,Stolothrissa tanganicae,75,2.54
151,Stolothrissa tanganicae,75,2.49
151,Stolothrissa tanganicae,75,2.42
151,Stolothrissa tanganicae,76,2.65
151,Stolothrissa tanganicae,69,1.95
151,Stolothrissa tanganicae,74,2.57
151,Stolothrissa tanganicae,74,2.42
151,Stolothrissa tanganicae,69,2.07
151,Stolothrissa tanganicae,70,1.99
151,Stolothrissa tanganicae,72,2.25
151,Stolothrissa tanganicae,75,2.42
151,Stolothrissa tanganicae,71,2.27
151,Stolothrissa tanganicae,76,2.71
151,Stolothrissa tanganicae,70,2.06
151,Lates stappersii,72,2
151,Lates stappersii,70,1.91
151,Lates stappersii,66,1.59
151,Lates stappersii,62,1.47
152,Stolothrissa tanganicae,83,3.71
152,Stolothrissa tanganicae,82,3.55
152,Stolothrissa tanganicae,81,3.5
152,Stolothrissa tanganicae,69,2.2
152,Stolothrissa tanganicae,69,2.07
152,Stolothrissa tanganicae,61,1.73
152,Stolothrissa tanganicae,60,1.29
152,Stolothrissa tanganicae,64,1.51
152,Stolothrissa tanganicae,60,1.11
152,Stolothrissa tanganicae,56,1.03
152,Stolothrissa tanganicae,61,1.29
152,Stolothrissa tanganicae,61,1.35
152,Stolothrissa tanganicae,61,1.32
152,Stolothrissa tanganicae,62,1.34
152,Stolothrissa tanganicae,61,1.44
152,Stolothrissa tanganicae,72,2.36
152,Stolothrissa tanganicae,70,1.94
152,Stolothrissa tanganicae,66,1.78
152,Stolothrissa tanganicae,56,0.88
152,Stolothrissa tanganicae,57,1.08
152,Stolothrissa tanganicae,67,1.81
152,Stolothrissa tanganicae,84,3.58
152,Stolothrissa tanganicae,69,2.06
152,Stolothrissa tanganicae,73,2.41
152,Stolothrissa tanganicae,70,2.07
152,Stolothrissa tanganicae,57,1.13
152,Stolothrissa tanganicae,66,1.65
152,Stolothrissa tanganicae,59,1.2
152,Stolothrissa tanganicae,58,1.14
152,Stolothrissa tanganicae,60,1.38
152,Stolothrissa tanganicae,70,2.01
152,Stolothrissa tanganicae,65,1.69
152,Stolothrissa tanganicae,65,1.74
152,Stolothrissa tanganicae,68,1.97
152,Stolothrissa tanganicae,61,1.39
152,Stolothrissa tanganicae,60,1.14
152,Stolothrissa tanganicae,55,0.93
152,Stolothrissa tanganicae,62,1.44
152,Stolothrissa tanganicae,61,1.33
152,Stolothrissa tanganicae,65,1.48
152,Stolothrissa tanganicae,55,1.04
152,Stolothrissa tanganicae,68,1.94
152,Stolothrissa tanganicae,63,1.36
152,Stolothrissa tanganicae,60,1.28
152,Stolothrissa tanganicae,67,1.78
152,Stolothrissa tanganicae,66,1.82
152,Stolothrissa tanganicae,61,1.39
152,Stolothrissa tanganicae,59,1.15
152,Stolothrissa tanganicae,57,1.13
152,Stolothrissa tanganicae,54,0.99
153,Stolothrissa tanganicae,64,1.67
153,Stolothrissa tanganicae,60,1.41
153,Stolothrissa tanganicae,60,1.3
153,Stolothrissa tanganicae,65,1.78
153,Stolothrissa tanganicae,61,1.35
153,Stolothrissa tanganicae,66,1.78
153,Stolothrissa tanganicae,58,1.22
153,Stolothrissa tanganicae,55,1
153,Stolothrissa tanganicae,67,1.89
153,Stolothrissa tanganicae,59,1.25
153,Stolothrissa tanganicae,69,2.09
153,Stolothrissa tanganicae,60,1.25
153,Stolothrissa tanganicae,63,1.49
153,Stolothrissa tanganicae,60,1.34
153,Stolothrissa tanganicae,60,1.27
153,Stolothrissa tanganicae,60,1.37
153,Stolothrissa tanganicae,62,1.52
153,Stolothrissa tanganicae,59,1.28
153,Stolothrissa tanganicae,61,1.48
153,Stolothrissa tanganicae,60,1.38
153,Stolothrissa tanganicae,56,1.05
153,Stolothrissa tanganicae,58,1.26
153,Stolothrissa tanganicae,58,1.26
153,Stolothrissa tanganicae,65,1.73
153,Stolothrissa tanganicae,56,1.12
153,Stolothrissa tanganicae,62,1.58
153,Stolothrissa tanganicae,64,1.59
153,Stolothrissa tanganicae,60,1.33
153,Stolothrissa tanganicae,62,1.55
153,Stolothrissa tanganicae,60,1.23
153,Stolothrissa tanganicae,61,1.5
153,Stolothrissa tanganicae,60,1.38
153,Stolothrissa tanganicae,64,1.56
153,Stolothrissa tanganicae,57,1.11
153,Stolothrissa tanganicae,63,1.57
153,Stolothrissa tanganicae,61,1.42
153,Stolothrissa tanganicae,60,1.4
153,Stolothrissa tanganicae,60,1.4
153,Stolothrissa tanganicae,60,1.4
153,Stolothrissa tanganicae,56,1.26
153,Stolothrissa tanganicae,65,1.52
153,Stolothrissa tanganicae,64,1.41
153,Stolothrissa tanganicae,61,1.43
153,Stolothrissa tanganicae,62,1.52
153,Stolothrissa tanganicae,67,1.88
153,Stolothrissa tanganicae,63,1.64
153,Stolothrissa tanganicae,65,1.87
153,Stolothrissa tanganicae,63,1.56
153,Stolothrissa tanganicae,60,1.45
153,Stolothrissa tanganicae,61,1.41
154,Stolothrissa tanganicae,100,6.82
154,Stolothrissa tanganicae,95,5.83
154,Stolothrissa tanganicae,95,6.26
154,Stolothrissa tanganicae,104,7.72
154,Stolothrissa tanganicae,94,5.43
154,Stolothrissa tanganicae,106,7.31
154,Stolothrissa tanganicae,74,2.42
154,Stolothrissa tanganicae,72,2.42
154,Stolothrissa tanganicae,75,2.89
154,Stolothrissa tanganicae,84,3.81
154,Stolothrissa tanganicae,78,3.14
154,Stolothrissa tanganicae,82,3.54
154,Stolothrissa tanganicae,74,2.66
154,Stolothrissa tanganicae,75,2.59
154,Stolothrissa tanganicae,77,3.17
154,Stolothrissa tanganicae,73,2.48
154,Stolothrissa tanganicae,65,1.98
154,Stolothrissa tanganicae,72,2.34
154,Stolothrissa tanganicae,75,3.01
154,Stolothrissa tanganicae,77,3.37
154,Stolothrissa tanganicae,77,3.04
154,Stolothrissa tanganicae,65,1.66
154,Stolothrissa tanganicae,71,2.19
154,Stolothrissa tanganicae,72,2.34
154,Stolothrissa tanganicae,81,3.5
154,Stolothrissa tanganicae,60,1.69
154,Stolothrissa tanganicae,70,2.11
154,Stolothrissa tanganicae,73,2.49
154,Stolothrissa tanganicae,72,2.24
154,Stolothrissa tanganicae,73,2.31
154,Stolothrissa tanganicae,75,3.12
154,Stolothrissa tanganicae,70,2.33
154,Stolothrissa tanganicae,70,2.05
154,Stolothrissa tanganicae,72,2.33
154,Stolothrissa tanganicae,96,6.07
154,Stolothrissa tanganicae,74,2.69
154,Stolothrissa tanganicae,61,1.47
154,Stolothrissa tanganicae,65,1.69
154,Stolothrissa tanganicae,67,1.83
154,Stolothrissa tanganicae,71,2.44
154,Stolothrissa tanganicae,69,1.97
154,Stolothrissa tanganicae,70,2.18
154,Stolothrissa tanganicae,75,2.89
154,Stolothrissa tanganicae,77,3.14
154,Stolothrissa tanganicae,65,1.7
154,Stolothrissa tanganicae,74,2.63
154,Stolothrissa tanganicae,67,1.97
154,Stolothrissa tanganicae,74,2.62
154,Stolothrissa tanganicae,71,2.13
154,Stolothrissa tanganicae,70,1.98
154,Lates stappersii,66,1.85
154,Lates stappersii,61,1.49
154,Lates stappersii,75,2.53
154,Lates stappersii,66,1.92
154,Lates stappersii,60,1.5
155,Stolothrissa tanganicae,66,1.86
155,Stolothrissa tanganicae,77,3.01
155,Stolothrissa tanganicae,69,2.11
155,Stolothrissa tanganicae,75,2.95
155,Stolothrissa tanganicae,75,2.61
155,Stolothrissa tanganicae,70,2.3
155,Stolothrissa tanganicae,65,1.72
155,Stolothrissa tanganicae,67,2.04
155,Stolothrissa tanganicae,70,2.26
155,Stolothrissa tanganicae,74,2.53
155,Stolothrissa tanganicae,66,1.89
155,Stolothrissa tanganicae,74,2.81
155,Stolothrissa tanganicae,77,3.21
155,Stolothrissa tanganicae,70,2.22
155,Stolothrissa tanganicae,75,2.69
155,Stolothrissa tanganicae,72,2.24
155,Stolothrissa tanganicae,73,2.69
155,Stolothrissa tanganicae,70,2.24
155,Stolothrissa tanganicae,66,1.83
155,Stolothrissa tanganicae,70,2.25
155,Stolothrissa tanganicae,80,3.46
155,Stolothrissa tanganicae,70,2.28
155,Stolothrissa tanganicae,75,2.88
155,Stolothrissa tanganicae,69,2.17
155,Stolothrissa tanganicae,75,2.61
155,Stolothrissa tanganicae,70,2.39
155,Stolothrissa tanganicae,70,2.19
155,Stolothrissa tanganicae,78,3.13
155,Stolothrissa tanganicae,67,1.99
155,Stolothrissa tanganicae,65,1.73
155,Stolothrissa tanganicae,70,2.03
155,Stolothrissa tanganicae,74,2.69
155,Stolothrissa tanganicae,75,2.77
155,Stolothrissa tanganicae,81,3.72
155,Stolothrissa tanganicae,67,2.03
155,Stolothrissa tanganicae,75,2.87
155,Stolothrissa tanganicae,66,1.73
155,Stolothrissa tanganicae,64,1.58
155,Stolothrissa tanganicae,62,1.47
155,Stolothrissa tanganicae,75,2.68
155,Stolothrissa tanganicae,73,2.4
155,Stolothrissa tanganicae,66,2
155,Stolothrissa tanganicae,77,3.2
155,Stolothrissa tanganicae,78,3.27
155,Stolothrissa tanganicae,65,1.85
155,Stolothrissa tanganicae,72,2.42
155,Stolothrissa tanganicae,78,3.14
155,Stolothrissa tanganicae,75,2.96
155,Stolothrissa tanganicae,67,2.01
